   1.49998355        -6.42970018E-03
   1.49993956        -1.28592821E-02
   1.49986792        -1.92886293E-02
   1.49976873        -2.57176198E-02
   1.49964201        -3.21461372E-02
   1.49948776        -3.85740660E-02
   1.49930584        -4.50012870E-02
   1.49909639        -5.14276810E-02
   1.49885941        -5.78531288E-02
   1.49859488        -6.42775148E-02
   1.49830282        -7.07007200E-02
   1.49798322        -7.71226212E-02
   1.49763608        -8.35431144E-02
   1.49726140        -8.99620652E-02
   1.49685931        -9.63793620E-02
   1.49642968       -0.102794893    
   1.49597263       -0.109208532    
   1.49548793       -0.115620166    
   1.49497581       -0.122029670    
   1.49443626       -0.128436923    
   1.49386919       -0.134841830    
   1.49327469       -0.141244248    
   1.49265277       -0.147644073    
   1.49200344       -0.154041201    
   1.49132669       -0.160435483    
   1.49062252       -0.166826814    
   1.48989093       -0.173215091    
   1.48913205       -0.179600194    
   1.48834574       -0.185981989    
   1.48753214       -0.192360356    
   1.48669112       -0.198735192    
   1.48582280       -0.205106407    
   1.48492718       -0.211473823    
   1.48400426       -0.217837363    
   1.48305416       -0.224196881    
   1.48207664       -0.230552286    
   1.48107195       -0.236903474    
   1.48004019       -0.243250296    
   1.47898102       -0.249592647    
   1.47789478       -0.255930424    
   1.47678137       -0.262263477    
   1.47564077       -0.268591732    
   1.47447312       -0.274915040    
   1.47327840       -0.281233281    
   1.47205651       -0.287546307    
   1.47080779       -0.293854117    
   1.46953166       -0.300156504    
   1.46822870       -0.306453407    
   1.46689892       -0.312744677    
   1.46554220       -0.319030195    
   1.46415818       -0.325309843    
   1.46274734       -0.331583530    
   1.46130967       -0.337851077    
   1.45984519       -0.344112456    
   1.45835388       -0.350367486    
   1.45683575       -0.356616080    
   1.45529079       -0.362858146    
   1.45371902       -0.369093537    
   1.45212066       -0.375322133    
   1.45049584       -0.381543845    
   1.44884419       -0.387758553    
   1.44716573       -0.393966138    
   1.44546103       -0.400166482    
   1.44372952       -0.406359404    
   1.44197166       -0.412544876    
   1.44018710       -0.418722808    
   1.43837619       -0.424893051    
   1.43653882       -0.431055456    
   1.43467498       -0.437209994    
   1.43278491       -0.443356454    
   1.43086851       -0.449494839    
   1.42892575       -0.455624878    
   1.42695677       -0.461746573    
   1.42496157       -0.467859805    
   1.42294014       -0.473964423    
   1.42089248       -0.480060309    
   1.41881871       -0.486147404    
   1.41671896       -0.492225587    
   1.41459310       -0.498294681    
   1.41244125       -0.504354596    
   1.41026354       -0.510405242    
   1.40805972       -0.516446590    
   1.40583014       -0.522478402    
   1.40357471       -0.528500617    
   1.40129340       -0.534513116    
   1.39898646       -0.540515780    
   1.39665377       -0.546508551    
   1.39429545       -0.552491248    
   1.39191151       -0.558463812    
   1.38950193       -0.564426064    
   1.38706684       -0.570377886    
   1.38460624       -0.576319277    
   1.38212025       -0.582250118    
   1.37960863       -0.588170230    
   1.37707174       -0.594079554    
   1.37450945       -0.599977911    
   1.37192214       -0.605865300    
   1.36930954       -0.611741483    
   1.36667180       -0.617606521    
   1.36400890       -0.623460174    
   1.36132097       -0.629302382    
   1.35860801       -0.635133028    
   1.35587001       -0.640951931    
   1.35310709       -0.646759212    
   1.35031939       -0.652554572    
   1.34750688       -0.658337891    
   1.34466946       -0.664109111    
   1.34180748       -0.669868112    
   1.33892071       -0.675614774    
   1.33600938       -0.681349039    
   1.33307350       -0.687070787    
   1.33011305       -0.692779958    
   1.32712817       -0.698476374    
   1.32411885       -0.704159975    
   1.32108521       -0.709830582    
   1.31802738       -0.715488136    
   1.31494522       -0.721132576    
   1.31183898       -0.726763725    
   1.30870855       -0.732381463    
   1.30555427       -0.737985790    
   1.30237567       -0.743576586    
   1.29917312       -0.749153733    
   1.29594672       -0.754717112    
   1.29269648       -0.760266602    
   1.28942239       -0.765802145    
   1.28612494       -0.771323562    
   1.28280377       -0.776830792    
   1.27945888       -0.782323778    
   1.27609062       -0.787802398    
   1.27269888       -0.793266535    
   1.26928365       -0.798716068    
   1.26584506       -0.804150939    
   1.26238322       -0.809571087    
   1.25889826       -0.814976335    
   1.25539017       -0.820366621    
   1.25185895       -0.825741768    
   1.24830472       -0.831101775    
   1.24472749       -0.836446464    
   1.24112737       -0.841775835    
   1.23750448       -0.847089708    
   1.23385882       -0.852388024    
   1.23019052       -0.857670665    
   1.22649956       -0.862937510    
   1.22278607       -0.868188500    
   1.21905017       -0.873423517    
   1.21529174       -0.878642499    
   1.21151102       -0.883845389    
   1.20770812       -0.889031887    
   1.20388293       -0.894202292    
   1.20003557       -0.899356067    
   1.19616616       -0.904493392    
   1.19227481       -0.909614086    
   1.18836153       -0.914718091    
   1.18442643       -0.919805229    
   1.18046951       -0.924875498    
   1.17649078       -0.929928720    
   1.17249048       -0.934964955    
   1.16846859       -0.939983904    
   1.16442525       -0.944985628    
   1.16036057       -0.949969947    
   1.15627456       -0.954936862    
   1.15216720       -0.959886193    
   1.14803874       -0.964817882    
   1.14388907       -0.969731808    
   1.13971853       -0.974628031    
   1.13552713       -0.979506254    
   1.13131487       -0.984366417    
   1.12708175       -0.989208519    
   1.12282777       -0.994032443    
   1.11855292       -0.998838127    
   1.11425781        -1.00362539    
   1.10994208        -1.00839424    
   1.10560596        -1.01314449    
   1.10124946        -1.01787615    
   1.09687281        -1.02258909    
   1.09247601        -1.02728331    
   1.08805907        -1.03195870    
   1.08362210        -1.03661501    
   1.07916522        -1.04125226    
   1.07468855        -1.04587042    
   1.07019198        -1.05046940    
   1.06567585        -1.05504894    
   1.06114006        -1.05960917    
   1.05658472        -1.06414998    
   1.05200994        -1.06867111    
   1.04741573        -1.07317269    
   1.04280245        -1.07765460    
   1.03816998        -1.08211660    
   1.03351843        -1.08655870    
   1.02884781        -1.09098089    
   1.02415836        -1.09538305    
   1.01944995        -1.09976494    
   1.01472282        -1.10412669    
   1.00997698        -1.10846817    
   1.00521266        -1.11278927    
   1.00042987        -1.11708975    
  0.995628595        -1.12136996    
  0.990809083        -1.12562931    
  0.985971332        -1.12986815    
  0.981115401        -1.13408637    
  0.976241529        -1.13828373    
  0.971349537        -1.14246023    
  0.966439784        -1.14661527    
  0.961512268        -1.15074944    
  0.956567049        -1.15486252    
  0.951604247        -1.15895438    
  0.946623862        -1.16302478    
  0.941626132        -1.16707385    
  0.936611056        -1.17110157    
  0.931578755        -1.17510772    
  0.926529288        -1.17909217    
  0.921462834        -1.18305504    
  0.916379452        -1.18699610    
  0.911279202        -1.19091547    
  0.906162202        -1.19481277    
  0.901028454        -1.19868827    
  0.895878196        -1.20254171    
  0.890711367        -1.20637298    
  0.885528147        -1.21018219    
  0.880328715        -1.21396899    
  0.875113070        -1.21773350    
  0.869881332        -1.22147560    
  0.864633620        -1.22519541    
  0.859369993        -1.22889256    
  0.854090571        -1.23256719    
  0.848795354        -1.23621917    
  0.843484581        -1.23984838    
  0.838158309        -1.24345481    
  0.832816660        -1.24703848    
  0.827459633        -1.25059915    
  0.822087407        -1.25413692    
  0.816700041        -1.25765157    
  0.811297655        -1.26114309    
  0.805880249        -1.26461136    
  0.800448179        -1.26805639    
  0.795001268        -1.27147818    
  0.789539754        -1.27487659    
  0.784063697        -1.27825141    
  0.778573215        -1.28160298    
  0.773068428        -1.28493071    
  0.767549396        -1.28823519    
  0.762016237        -1.29151583    
  0.756469071        -1.29477262    
  0.750908017        -1.29800558    
  0.745333135        -1.30121469    
  0.739744544        -1.30439997    
  0.734142303        -1.30756140    
  0.728526652        -1.31069863    
  0.722897589        -1.31381178    
  0.717255116        -1.31690085    
  0.711599469        -1.31996572    
  0.705930710        -1.32300615    
  0.700249016        -1.32602239    
  0.694554389        -1.32901418    
  0.688847005        -1.33198154    
  0.683126986        -1.33492446    
  0.677394331        -1.33784282    
  0.671649218        -1.34073651    
  0.665891767        -1.34360564    
  0.660122037        -1.34645009    
  0.654340088        -1.34926975    
  0.648546219        -1.35206461    
  0.642740428        -1.35483468    
  0.636922717        -1.35757983    
  0.631093323        -1.36029994    
  0.625252247        -1.36299515    
  0.619399667        -1.36566532    
  0.613535702        -1.36831033    
  0.607660413        -1.37093008    
  0.601773918        -1.37352479    
  0.595876396        -1.37609422    
  0.589967906        -1.37863827    
  0.584048510        -1.38115704    
  0.578118443        -1.38365042    
  0.572177649        -1.38611829    
  0.566226423        -1.38856077    
  0.560264766        -1.39097762    
  0.554292679        -1.39336896    
  0.548310459        -1.39573467    
  0.542318165        -1.39807475    
  0.536315858        -1.40038908    
  0.530303657        -1.40267766    
  0.524281740        -1.40494049    
  0.518250108        -1.40717745    
  0.512208998        -1.40938854    
  0.506158412        -1.41157377    
  0.500098526        -1.41373301    
  0.494029403        -1.41586626    
  0.487951219        -1.41797352    
  0.481863976        -1.42005467    
  0.475767910        -1.42210972    
  0.469663054        -1.42413855    
  0.463549554        -1.42614126    
  0.457427531        -1.42811775    
  0.451297075        -1.43006802    
  0.445158273        -1.43199205    
  0.439011246        -1.43388975    
  0.432856172        -1.43576097    
  0.426693112        -1.43760574    
  0.420522213        -1.43942428    
  0.414343536        -1.44121623    
  0.408157229        -1.44298172    
  0.401963413        -1.44472063    
  0.395762175        -1.44643307    
  0.389553666        -1.44811869    
  0.383337975        -1.44977796    
  0.377115220        -1.45141053    
  0.370885521        -1.45301628    
  0.364648938        -1.45459521    
  0.358405650        -1.45614731    
  0.352155745        -1.45767295    
  0.345899343        -1.45917201    
  0.339636564        -1.46064425    
  0.333367556        -1.46208918    
  0.327092379        -1.46350718    
  0.320811242        -1.46489835    
  0.314524144        -1.46626270    
  0.308231235        -1.46760023    
  0.301932633        -1.46891069    
  0.295628458        -1.47019398    
  0.289318800        -1.47145045    
  0.283003837        -1.47267973    
  0.276683658        -1.47388196    
  0.270358354        -1.47505713    
  0.264028043        -1.47620511    
  0.257692844        -1.47732604    
  0.251352906        -1.47841978    
  0.245008349        -1.47948623    
  0.238659263        -1.48052561    
  0.232305750        -1.48153770    
  0.225947946        -1.48252249    
  0.219585970        -1.48348010    
  0.213219941        -1.48441052    
  0.206849977        -1.48531353    
  0.200476170        -1.48618925    
  0.194098666        -1.48703766    
  0.187717572        -1.48785877    
  0.181333020        -1.48865247    
  0.174945116        -1.48941875    
  0.168553948        -1.49015772    
  0.162159666        -1.49086928    
  0.155762374        -1.49155343    
  0.149362206        -1.49221015    
  0.142959282        -1.49283946    
  0.136553720        -1.49344122    
  0.130145594        -1.49401557    
  0.123735063        -1.49456251    
  0.117322236        -1.49508190    
  0.110907227        -1.49557376    
  0.104490161        -1.49603820    
   9.80711505E-02    -1.49647510    
   9.16503072E-02    -1.49688447    
   8.52277651E-02    -1.49726629    
   7.88036287E-02    -1.49762058    
   7.23780170E-02    -1.49794734    
   6.59510568E-02    -1.49824667    
   5.95228635E-02    -1.49851835    
   5.30935489E-02    -1.49876249    
   4.66632359E-02    -1.49897909    
   4.02320474E-02    -1.49916816    
   3.38000879E-02    -1.49932957    
   2.73674857E-02    -1.49946344    
   2.09343601E-02    -1.49956977    
   1.45008247E-02    -1.49964857    
   8.06699879E-03    -1.49969971    
   1.63300079E-03    -1.49972332    
