   0.00000000     ;  -1.50000000    
  -1.28595275E-03 ;  -1.50000107    
  -2.57190433E-03 ;  -1.50000334    
  -3.85785336E-03 ;  -1.50000668    
  -5.14379889E-03 ;  -1.50001109    
  -6.42973976E-03 ;  -1.50001669    
  -7.71567458E-03 ;  -1.50002337    
  -9.00160242E-03 ;  -1.50003111    
  -1.02875214E-02 ;  -1.50004005    
  -1.15734311E-02 ;  -1.50005007    
  -1.28593296E-02 ;  -1.50006127    
  -1.41452160E-02 ;  -1.50007355    
  -1.54310893E-02 ;  -1.50008690    
  -1.67169478E-02 ;  -1.50010145    
  -1.80027913E-02 ;  -1.50011706    
  -1.92886181E-02 ;  -1.50013387    
  -2.05744263E-02 ;  -1.50015175    
  -2.18602158E-02 ;  -1.50017083    
  -2.31459849E-02 ;  -1.50019097    
  -2.44317316E-02 ;  -1.50021231    
  -2.57174559E-02 ;  -1.50023472    
  -2.70031542E-02 ;  -1.50025833    
  -2.82888282E-02 ;  -1.50028300    
  -2.95744743E-02 ;  -1.50030887    
  -3.08600925E-02 ;  -1.50033581    
  -3.21456827E-02 ;  -1.50036395    
  -3.34312432E-02 ;  -1.50039315    
  -3.47167701E-02 ;  -1.50042355    
  -3.60022634E-02 ;  -1.50045502    
  -3.72877233E-02 ;  -1.50048769    
  -3.85731459E-02 ;  -1.50052154    
  -3.98585349E-02 ;  -1.50055647    
  -4.11438830E-02 ;  -1.50059259    
  -4.24291939E-02 ;  -1.50062978    
  -4.37144637E-02 ;  -1.50066817    
  -4.49996926E-02 ;  -1.50070775    
  -4.62848768E-02 ;  -1.50074840    
  -4.75700162E-02 ;  -1.50079024    
  -4.88551110E-02 ;  -1.50083327    
  -5.01401573E-02 ;  -1.50087750    
  -5.14251553E-02 ;  -1.50092280    
  -5.27101047E-02 ;  -1.50096929    
  -5.39950021E-02 ;  -1.50101697    
  -5.52798472E-02 ;  -1.50106573    
  -5.65646403E-02 ;  -1.50111568    
  -5.78493774E-02 ;  -1.50116682    
  -5.91340587E-02 ;  -1.50121915    
  -6.04186803E-02 ;  -1.50127268    
  -6.17032461E-02 ;  -1.50132728    
  -6.29877523E-02 ;  -1.50138307    
  -6.42721951E-02 ;  -1.50144005    
  -6.55565709E-02 ;  -1.50149822    
  -6.68408871E-02 ;  -1.50155759    
  -6.81251362E-02 ;  -1.50161815    
  -6.94093183E-02 ;  -1.50167978    
  -7.06934333E-02 ;  -1.50174260    
  -7.19774812E-02 ;  -1.50180662    
  -7.32614547E-02 ;  -1.50187182    
  -7.45453537E-02 ;  -1.50193822    
  -7.58291781E-02 ;  -1.50200582    
  -7.71129280E-02 ;  -1.50207460    
  -7.83966035E-02 ;  -1.50214458    
  -7.96802044E-02 ;  -1.50221574    
  -8.09637234E-02 ;  -1.50228810    
  -8.22471604E-02 ;  -1.50236166    
  -8.35305154E-02 ;  -1.50243640    
  -8.48137885E-02 ;  -1.50251234    
  -8.60969797E-02 ;  -1.50258946    
  -8.73800814E-02 ;  -1.50266778    
  -8.86631012E-02 ;  -1.50274730    
  -8.99460316E-02 ;  -1.50282800    
  -9.12288725E-02 ;  -1.50290990    
  -9.25116166E-02 ;  -1.50299299    
  -9.37942713E-02 ;  -1.50307727    
  -9.50768292E-02 ;  -1.50316274    
  -9.63592902E-02 ;  -1.50324941    
  -9.76416543E-02 ;  -1.50333726    
  -9.89239216E-02 ;  -1.50342631    
 -0.100206092     ;  -1.50351667    
 -0.101488158     ;  -1.50360823    
 -0.102770120     ;  -1.50370097    
 -0.104051977     ;  -1.50379491    
 -0.105333731     ;  -1.50389004    
 -0.106615379     ;  -1.50398648    
 -0.107896917     ;  -1.50408411    
 -0.109178342     ;  -1.50418293    
 -0.110459656     ;  -1.50428295    
 -0.111740857     ;  -1.50438416    
 -0.113021947     ;  -1.50448668    
 -0.114302918     ;  -1.50459039    
 -0.115583777     ;  -1.50469530    
 -0.116864517     ;  -1.50480151    
 -0.118145138     ;  -1.50490892    
 -0.119425632     ;  -1.50501752    
 -0.120706007     ;  -1.50512743    
 -0.121986255     ;  -1.50523853    
 -0.123266377     ;  -1.50535083    
 -0.124546371     ;  -1.50546443    
 -0.125826240     ;  -1.50557923    
 -0.127105981     ;  -1.50569522    
 -0.128385589     ;  -1.50581253    
 -0.129665062     ;  -1.50593102    
 -0.130944401     ;  -1.50605083    
 -0.132223591     ;  -1.50617182    
 -0.133502647     ;  -1.50629413    
 -0.134781569     ;  -1.50641763    
 -0.136060342     ;  -1.50654244    
 -0.137338981     ;  -1.50666845    
 -0.138617471     ;  -1.50679576    
 -0.139895812     ;  -1.50692427    
 -0.141174003     ;  -1.50705409    
 -0.142452046     ;  -1.50718510    
 -0.143729940     ;  -1.50731742    
 -0.145007685     ;  -1.50745094    
 -0.146285281     ;  -1.50758576    
 -0.147562712     ;  -1.50772190    
 -0.148839995     ;  -1.50785923    
 -0.150117114     ;  -1.50799787    
 -0.151394069     ;  -1.50813782    
 -0.152670875     ;  -1.50827897    
 -0.153947517     ;  -1.50842142    
 -0.155223995     ;  -1.50856519    
 -0.156500310     ;  -1.50871015    
 -0.157776445     ;  -1.50885642    
 -0.159052417     ;  -1.50900400    
 -0.160328209     ;  -1.50915277    
 -0.161603838     ;  -1.50930285    
 -0.162879288     ;  -1.50945425    
 -0.164154559     ;  -1.50960696    
 -0.165429652     ;  -1.50976098    
 -0.166704565     ;  -1.50991619    
 -0.167979300     ;  -1.51007271    
 -0.169253856     ;  -1.51023054    
 -0.170528233     ;  -1.51038969    
 -0.171802416     ;  -1.51055014    
 -0.173076421     ;  -1.51071191    
 -0.174350232     ;  -1.51087487    
 -0.175623849     ;  -1.51103914    
 -0.176897272     ;  -1.51120472    
 -0.178170502     ;  -1.51137161    
 -0.179443538     ;  -1.51153982    
 -0.180716380     ;  -1.51170933    
 -0.181989029     ;  -1.51188016    
 -0.183261469     ;  -1.51205230    
 -0.184533715     ;  -1.51222575    
 -0.185805753     ;  -1.51240051    
 -0.187077582     ;  -1.51257658    
 -0.188349202     ;  -1.51275396    
 -0.189620614     ;  -1.51293266    
 -0.190891817     ;  -1.51311266    
 -0.192162812     ;  -1.51329398    
 -0.193433583     ;  -1.51347673    
 -0.194704145     ;  -1.51366079    
 -0.195974484     ;  -1.51384616    
 -0.197244599     ;  -1.51403284    
 -0.198514506     ;  -1.51422083    
 -0.199784189     ;  -1.51441014    
 -0.201053634     ;  -1.51460075    
 -0.202322856     ;  -1.51479280    
 -0.203591853     ;  -1.51498616    
